D1,D19,D31,D40,D49,D61,D28,D58
-178.4222,-172.286,70.3801,63.4564,-97.963,179.7824,100.7214,93.2374
177.5819,-176.7837,68.2145,63.0232,-96.502,-179.8932,135.0664,-85.24
94.0454,-65.4289,-169.0659,-61.6577,-62.1613,-175.9525,-66.179,172.1426
-40.681,-170.9758,177.5442,67.4226,179.5545,-65.9339,-58.6814,-171.6699
178.117,-67.7846,-71.5301,-100.6185,63.6758,178.0402,122.7473,77.4362
170.9943,41.0898,-174.9519,-64.2261,-63.1083,-175.8512,-72.34,171.0224
64.2898,-97.7249,-176.2696,-67.3536,-173.2275,-65.3722,-62.9694,-171.4968
176.7514,-67.4722,-64.7258,95.5841,68.6378,65.5761,150.8905,-86.2922
-60.9423,-63.8953,-178.2831,62.97,-99.2476,-71.3555,146.2364,-85.2567
-179.5638,-60.5744,-62.7583,179.8663,62.2162,-95.0622,122.2156,76.5997
64.6392,-102.3922,-73.4937,174.3568,64.689,176.4758,-61.4937,-171.0246
91.9947,-62.1627,-62.819,-58.9142,-61.7968,-175.7171,83.9524,84.2319
65.185,-95.595,-172.7716,-63.4249,-62.8678,-175.9576,-63.4728,-172.3321
63.61,-95.0232,-172.4032,-62.8356,-60.1163,-61.5376,86.7175,85.9055
95.1638,-64.7109,-173.3925,176.4967,62.8119,61.797,-66.374,172.0369
178.5257,-70.1932,-171.0281,-64.1813,94.9624,70.8521,-65.9683,-179.8498
171.2857,40.3073,-178.2155,-68.0197,-173.5492,-65.5485,-72.9937,171.5714
-58.7946,-60.6317,-169.6167,-64.7855,-176.2393,-179.8413,-94.1153,173.4929
71.2657,-175.1991,70.6559,63.1376,63.6399,-91.7842,83.515,86.2983
64.5069,-101.5644,-73.4225,-178.605,-67.7845,-176.9393,-61.6237,-171.0745
-83.1677,62.9515,169.6691,-70.1245,-173.8676,-65.7788,144.9703,-85.1991
172.0883,40.2335,173.6343,64.6846,172.5574,65.2039,-72.7251,172.2914
-85.9783,56.9748,66.9983,-179.1377,-62.4041,-61.839,72.7417,173.664
93.9288,-65.5775,-169.6884,-64.8212,-172.9376,-65.2144,-66.1848,172.3438
-61.6789,-160.1376,-66.8339,-56.6984,-58.0424,-61.7141,101.3633,-76.51
-60.3897,-59.9933,-68.1236,87.8904,174.1261,66.3773,145.4965,-85.5619
-67.1288,-91.8791,66.8401,169.3704,62.1511,61.9561,151.4428,-84.1864
70.9498,-177.7123,-177.1524,-91.1792,65.3106,62.7678,-63.2891,179.2872
178.3208,-177.0348,74.4376,95.7462,-65.0644,-65.9185,-64.2124,178.9602
70.3538,-177.3468,175.7101,90.0975,-66.4408,-62.3342,-63.8484,179.0277
70.6265,-177.0022,179.3714,72.81,97.4765,-62.7807,-63.7641,178.5935
177.481,-74.2091,179.1132,62.821,-97.3041,-71.0097,-66.4309,-178.6649
92.4606,-61.914,-63.486,-62.3335,-172.2886,-65.254,83.5505,84.074
-63.6865,-68.2237,-101.4866,64.9451,179.8732,-66.1666,147.7605,-84.82
64.054,-98.4586,176.2953,64.7141,179.1338,-66.1402,-62.5135,-171.0867
68.9878,-177.8319,64.5449,-95.2666,-95.6115,62.2933,74.7466,173.3256
63.1709,-105.4601,-90.2444,64.2469,69.5971,178.1171,71.8643,169.4261
90.7786,-65.5381,96.6353,-175.3058,-64.3869,-176.3213,154.0332,-175.4212
136.7633,62.6436,-178.2299,-66.0035,-172.7677,-65.3806,65.3401,71.5731
90.9797,-64.8434,95.7945,-178.9324,-178.2794,-179.8696,147.5453,-85.5813
177.0042,-177.9225,71.0525,-175.5867,-62.3966,92.6752,135.1771,-85.9418
-62.5012,-172.8334,70.4759,176.9274,-95.9493,62.3681,107.8048,-75.8519
-60.6855,-62.0365,-67.0791,92.2166,66.936,64.409,151.1496,-178.3727
172.6663,63.0086,177.7331,-63.1963,100.7986,71.2685,124.9191,75.943
60.3746,58.8184,-176.1936,177.6744,66.152,176.794,-38.1517,-173.8072
60.3316,58.5708,-175.8259,-179.057,-176.8812,-65.4066,-38.6874,-173.4886
-58.8,-60.8974,-173.0821,-179.4236,-176.7643,-65.4238,-93.9241,173.4739
179.6327,-63.3945,-178.0967,64.656,65.7823,-90.6488,121.8673,77.6355
-62.3533,-172.3643,73.535,-175.0088,-62.5037,92.7665,108.044,-75.6429
-58.6186,-60.8441,-173.4447,-179.5298,176.9367,65.4263,-93.9159,173.6091
60.3151,58.579,-175.852,-175.7327,-65.8303,-176.6551,-38.9807,-173.5719
-58.8085,-60.8328,-173.227,-176.2453,-65.8537,-176.6637,-94.1186,173.5447
178.1532,-64.236,-61.9708,-173.491,-179.7064,-179.7909,-90.4863,74.9374
-65.0069,82.7737,178.5913,-66.4122,-172.214,-65.378,85.9725,85.2328
94.9651,-63.8704,-63.2172,-58.8765,-59.0678,-61.5204,155.5706,-175.5092
-73.9109,74.6508,160.8607,68.5835,-86.0707,-177.5331,160.5469,-171.3253
96.8808,-64.4249,-176.9647,63.7358,62.3537,175.5834,-66.8083,171.6858
178.0434,-72.6231,-176.7049,-72.7634,-97.068,62.85,-66.2812,-179.3134
-82.7957,63.3131,168.9968,-71.932,178.0456,65.2329,144.8191,-85.0739
-58.5353,-60.9646,-173.3605,177.0921,66.2638,176.6624,-93.901,173.623
70.1589,178.7408,67.2001,-178.2287,-62.3591,94.3503,-62.7389,-179.5545
-60.0918,-59.194,-59.6285,-59.6443,-66.3166,88.9244,152.9046,-176.6399
-60.5644,-60.6867,-63.4067,-172.445,-92.0651,63.9393,145.4583,-85.37
70.9853,-177.6138,-174.8965,-62.6311,-65.656,89.7306,-63.438,179.3751
-178.3454,-171.3339,72.4608,168.5905,65.7098,-87.5262,99.6485,92.26
-80.3354,67.8873,164.3342,66.1774,-89.8175,-178.6345,71.1858,173.0186
63.1763,-97.8234,-73.947,175.4589,61.885,61.7728,84.8571,86.8599
171.431,40.1315,-178.8924,-69.3419,179.4669,65.6252,-72.9023,171.7714
177.7118,179.0199,64.3606,64.7072,-96.4613,-69.4825,-63.5419,-179.0821
63.2177,-98.423,-73.0222,-175.2351,-63.4495,-61.8918,84.9381,86.9308
68.3624,-178.3088,-89.325,179.5175,95.1008,-62.5026,83.8719,85.3507
-60.6119,-60.0063,-61.3104,-173.5899,96.0254,-62.2951,145.4342,-85.4479
60.3836,57.8563,-171.709,-65.031,-176.3355,-179.9581,-40.3248,-173.4744
178.247,-165.08,-74.0049,-177.6763,-95.8427,62.0912,-62.0032,178.0609
-59.6134,-171.2105,70.5245,63.3902,-100.4666,-71.0905,82.2096,86.7021
172.5956,82.4596,-68.3211,106.4229,178.2095,67.5506,159.5048,-173.8113
92.3354,-61.7232,-63.4055,-62.8003,-178.4784,66.264,83.6586,84.0126
70.5095,88.1832,-64.5376,-171.8536,-60.5533,-58.4526,86.8444,84.7278
172.0445,40.3036,173.3619,65.0043,178.5469,-66.3776,-72.7799,172.3309
70.4694,-177.7339,71.7546,64.9329,-103.7336,-70.8526,83.6527,86.5333
63.6354,65.3643,-96.8603,-173.3768,-64.5282,91.8159,162.0711,-170.3858
-80.484,67.2767,167.871,173.678,63.9137,-90.4682,71.3595,172.9298
96.7735,-64.3074,-176.2095,67.417,173.4541,65.5411,-66.745,171.7346
-60.7245,-61.2991,-67.7997,90.1161,-178.8871,-65.1148,145.6216,-85.3726
-81.211,66.4486,169.2388,179.412,93.1266,-62.7347,71.5265,173.1944
-65.3535,82.1273,177.4548,-68.2028,-179.4756,65.9051,86.0836,85.2445
172.8809,61.6003,176.3661,-94.8239,65.4094,64.6632,120.9245,76.6998
173.3104,57.6006,174.322,-68.1766,-63.4485,94.2893,115.1506,76.0492
-67.8864,-95.9843,65.0667,177.657,-64.2452,-62.014,152.8239,-83.8546
69.2831,82.8051,-67.634,101.1058,-175.2688,-177.8541,83.0471,178.4708
70.5657,-173.7355,-81.4432,-61.3534,107.4923,-176.7217,82.1855,84.7936
60.1919,60.3753,-179.2958,68.1251,176.906,-179.9977,-35.7744,-173.5427
178.43,-175.6334,91.6374,-65.4943,-172.9272,-65.2469,131.9176,-87.7062
175.7924,-70.5216,-64.9983,95.3299,93.2216,-62.8663,151.4467,179.4299
-64.5925,86.3944,-175.5061,-62.0948,-61.942,-176.0379,152.3191,-84.6568
-61.6674,-172.1883,-88.0156,173.7471,62.7766,-91.5815,81.9117,85.5045
-65.483,-94.0664,66.4061,170.1032,62.4277,62.0022,83.9624,86.1373
-59.6323,-57.0948,-62.9037,-66.0746,94.4502,69.6042,154.3855,-175.4297
-86.7122,57.8195,67.3202,-178.4919,-62.0961,-61.7818,155.8274,-172.2038
178.5352,-69.6742,-169.0276,-62.5852,-66.19,89.5806,-65.8272,179.9618
96.4058,-64.2305,-175.3683,69.0342,-179.3543,-65.5677,-66.6538,171.9119
60.1765,-87.5816,-100.2645,68.0496,67.7034,177.6562,154.9555,-177.9395
172.4683,64.5327,-97.5738,-65.5347,-61.9135,94.2586,160.656,-172.3187
178.1223,-165.1436,-73.4379,-172.7034,-64.4678,92.3882,-61.6466,178.7811
-71.0084,77.4612,168.8357,174.4778,63.3786,-91.3844,160.1542,-171.7301
-64.4867,86.5977,-176.0581,-65.1303,-172.2756,-65.3049,153.069,-84.359
-71.0251,77.6627,168.2485,179.2967,-95.2966,62.2919,160.2296,-171.939
-60.0861,-62.8618,-69.6614,-101.0291,64.9469,66.9957,151.1929,-177.8869
72.3666,-152.1856,99.0989,-67.3475,179.6928,65.9044,168.7944,-168.6448
173.197,86.8343,-64.9993,-174.9183,62.7484,-98.7954,157.1857,-175.7221
70.452,177.4439,89.0601,-66.2038,-57.9052,-61.3665,-64.7445,178.6295
-67.2534,-93.4782,66.3861,63.4761,179.4855,-65.6207,151.6329,-83.9612
94.1597,-65.8399,-63.7866,-175.112,-177.1646,-65.2629,-66.1081,172.1339
178.1007,-176.4127,92.705,-63.8471,-177.7048,67.1902,131.7315,-88.1512
175.7352,43.0716,-95.7281,-178.8791,179.1197,179.9838,-71.824,174.0439
-60.3991,-60.0233,-64.0205,179.6249,61.9847,-95.129,145.3536,-85.3639
72.5918,-151.0954,95.6682,-68.7998,-67.1694,-177.0306,168.8858,-168.4494
178.218,-70.7063,-63.3204,101.4896,71.6162,-179.9345,-65.9266,-179.8711
-83.2928,63.8688,-99.9836,178.1644,-178.7182,-65.7211,71.9493,173.8036
-82.7568,64.1108,-100.6408,178.169,174.7941,65.1355,71.7375,173.6758
90.9136,-64.6755,-64.9276,-166.3819,-66.2931,-67.5571,84.1083,83.9613
60.4478,-99.6526,-75.8715,-179.7191,-95.0481,62.9429,155.8342,-179.8982
66.9822,87.4452,-64.5543,-171.7592,-61.0043,-58.5881,152.0629,-84.8909
94.4166,-65.5614,-64.1951,-175.2746,176.666,65.5793,-66.127,171.9154
179.3437,-67.2764,-62.2014,-168.2921,-65.1702,89.854,-66.0084,178.648
-80.6132,67.6458,169.0302,-175.6391,-62.8742,93.7307,71.315,172.8602
94.0972,-63.0835,-65.4118,179.8634,62.6399,61.7777,148.6058,-85.7544
-66.6968,82.2245,175.2563,-174.0371,-63.0702,92.3391,159.0001,-173.635
60.1425,-98.4689,-175.7356,-64.0541,97.4381,71.1821,155.6485,-179.2283
60.2671,-99.5892,178.7301,71.2399,96.8263,-62.9376,155.9116,-179.4128
71.2933,85.8854,-68.4697,-58.7717,-59.3168,-61.72,82.5298,178.6901
179.3246,-67.2962,-61.9467,-172.942,95.993,-62.3472,-65.8953,178.7957
-82.5856,64.1996,-100.4976,174.6647,64.2202,176.4644,71.661,173.5758
-61.2869,-167.9954,-80.5708,-62.7263,110.6678,-177.1239,79.3794,84.3303
60.3207,-97.6624,-175.8627,-90.148,66.4781,62.2733,155.129,-179.5299
178.4669,-179.2315,-89.5181,-70.395,-63.3803,-61.875,100.0658,84.7982
94.0386,-66.6263,-63.8957,-169.9465,-65.6357,-176.9198,-66.1345,172.2412
-64.513,86.4036,-176.3391,-65.8904,-178.6939,66.1487,153.082,-84.3492
71.1132,-139.1541,74.7636,179.5298,94.8057,-62.9573,167.8485,-171.1771
-61.5938,-169.2236,-82.219,-172.8694,-89.3799,66.0976,77.7265,82.9356
-85.3285,59.0278,63.832,60.8551,174.1632,179.5017,80.436,85.0855
-64.4362,-64.4453,95.2671,176.7438,92.957,-63.6241,72.3035,170.6217
59.0325,53.119,68.5595,175.777,-96.2579,62.4906,148.9229,-85.8472
174.032,-96.9748,67.2036,63.4698,64.4113,-91.929,154.98,-179.5512
178.8006,-159.2161,-68.8489,93.1082,69.4783,178.7432,-61.1871,179.236
178.4359,-69.542,-62.9525,98.3679,-177.0162,-64.6173,-65.869,179.5569
71.5196,-171.2705,-79.9449,-87.6234,67.5799,61.2724,83.0047,85.0266
-86.0056,57.2225,66.8093,177.074,-176.6274,-65.5791,145.9561,-85.3151
60.58,-98.9111,-74.6734,179.4779,95.0907,-62.5661,155.5747,179.8376
-64.4561,87.8505,91.3471,-175.5231,-61.947,-61.8757,72.8516,171.7645
70.3946,-173.02,-175.4815,93.4622,-63.5741,90.0263,85.3209,86.1806
-85.8514,57.3168,66.6295,176.9473,177.5944,65.5973,145.6863,-85.2179
92.9981,-63.8398,-62.7807,-62.7507,-178.1913,66.3297,148.5035,-85.4858
177.5669,-74.1575,-71.7477,176.2924,62.5244,-93.0131,-66.2895,-178.9827
-84.9842,61.8031,68.3954,170.0681,68.052,67.26,155.0965,-172.3315
71.2757,-140.1274,74.7815,-174.1142,-62.9588,91.6421,167.992,-170.8699
-80.2334,66.1744,163.2346,61.3926,60.2874,61.9137,145.0526,-85.3105
141.4798,62.0954,177.9804,-65.0609,-61.6348,93.9353,68.079,169.187
-83.4176,64.4093,172.164,-63.2241,102.64,-179.1626,72.2581,173.7988
-68.0995,-76.368,-96.4776,65.5339,-86.7385,-177.303,67.2739,169.5616
-62.2871,-137.0926,74.1188,-174.1459,-62.9217,91.6542,167.0753,-171.7102
-65.2094,84.4916,-177.7701,-62.2618,97.3523,-179.5303,157.8226,-174.7476
70.4157,-136.8784,73.4515,-175.6493,-61.9402,-61.6962,169.6397,-72.6944
172.4565,82.4348,-66.8885,103.4122,-175.5991,-177.8876,154.5586,-85.1443
-86.5924,58.1568,67.0071,176.6934,-176.2009,-65.2655,80.6814,85.5335
171.8076,62.0512,-95.1285,-173.2162,-64.8903,91.5841,151.8,-86.2948
71.1732,-139.705,73.9935,175.344,63.4825,-93.5002,167.8832,-170.8509
88.9162,-68.2525,-63.1781,-166.0297,-64.9386,-66.291,148.3427,-85.3331
-61.1414,-170.3441,93.9975,-66.763,91.2411,70.295,76.6159,173.6988
59.3257,51.4616,73.8935,-89.7782,-179.5276,65.6903,148.2522,-85.6883
71.9294,-173.9513,76.0281,95.2716,-65.3422,88.0088,83.9991,179.3669
70.2204,85.7982,-67.7967,-58.7641,-62.0723,-176.0048,86.8773,84.812
61.8118,53.6188,67.1494,175.0209,-96.4936,62.417,88.1248,85.9657
59.1205,52.2566,74.8083,-90.8702,-68.3196,-177.7402,148.6028,-85.7403
70.5824,87.8827,-63.4035,-174.3951,65.7842,62.6209,86.6623,84.7296
-85.9227,58.4208,67.2571,171.3916,66.5252,176.8262,145.653,-85.2994
-62.356,-138.5441,176.1334,64.1812,-96.9746,-71.0329,167.1741,-170.3103
59.7694,-97.6206,171.7965,61.1083,68.68,-87.1032,155.2913,-179.2549
-62.2137,-139.3796,178.6768,72.3427,98.3178,-62.9249,166.9629,-169.9776
173.5794,-95.8532,66.464,-89.8392,-179.1295,178.5626,132.4637,74.8196
-85.8312,58.3632,66.3417,176.242,177.3572,65.432,81.4925,85.5519
171.3714,54.3476,67.2754,175.3681,-96.6258,62.4332,125.4022,76.2467
-86.1552,56.7733,67.0629,-179.6349,-65.7714,-176.6528,146.0489,-85.3076
62.303,53.8247,71.2826,-93.0964,179.3076,65.2363,87.6751,85.9668
61.7224,53.9739,68.145,170.7611,64.852,-91.8413,88.2619,85.8956
179.4451,-59.3884,-63.069,-66.6543,96.916,70.3043,150.7409,-85.0892
61.9038,-100.5057,176.427,62.9461,-95.6469,-70.7479,77.2283,172.5792
-62.0317,87.2292,89.5335,179.4346,-176.2464,-65.1273,84.9314,84.9501
171.3021,54.7278,68.326,171.3493,64.7635,-92.1733,125.3501,76.2189
62.3335,54.5986,71.5605,-94.7599,-68.8073,-178.238,87.6668,86.0226
-69.8447,-101.9704,66.382,176.0607,94.5201,-62.8394,69.3607,170.3451
-40.2349,-176.9949,64.2316,176.018,60.8544,57.8237,-59.8516,-172.2059
65.0769,63.5341,-95.6257,-172.6871,-64.8032,91.5754,81.7704,177.604
-59.7678,-168.8766,-175.6584,93.4139,-63.6132,90.1277,83.9045,86.5737
141.7375,-88.9865,64.7375,178.1808,-64.0938,-61.8661,66.9921,169.5388
64.9615,-178.1985,-86.1979,-94.1404,63.6872,176.5799,110.869,-76.0412
-69.6278,-98.308,66.1114,171.1189,64.3963,-91.2009,69.1631,170.1093
-62.5343,-138.0621,-175.532,-62.7205,96.8395,71.158,167.473,-170.9921
59.3217,-95.5114,178.3126,178.4138,-94.7658,62.504,153.5002,-83.8171
59.0532,50.5247,69.1388,93.8702,-63.9345,-175.6307,146.7624,-85.1592
173.3422,64.0395,-96.631,-66.757,-61.3575,-61.3272,126.6563,75.9953
177.7248,-66.0428,101.0559,177.938,92.4484,-64.0534,150.6164,-86.4518
96.0396,-61.5592,-65.858,-174.572,96.0376,-62.3201,81.4313,179.4389
92.6618,-60.2689,-170.9632,-63.9292,93.2641,179.7457,83.3843,84.0166
61.8967,-100.5922,179.6409,71.0663,96.7532,-62.939,77.1589,172.4582
-40.9644,-170.6865,-173.724,-61.5412,-59.8314,-61.7591,-58.098,-171.2719
-87.3941,54.9168,67.6591,69.3866,-179.9013,-65.816,149.923,-174.9146
59.3797,-95.7054,-178.3237,178.6575,94.8225,-62.7309,153.5944,-83.722
-85.9192,56.2645,65.7737,65.764,176.1734,179.9459,142.3245,-84.1235
90.5499,-63.7654,95.6235,72.5439,-176.2696,-64.645,82.4765,179.8132
179.1014,-150.4213,-66.1284,85.342,168.1411,65.0557,-59.9097,177.9809
90.9728,-63.5957,95.4436,71.9846,177.1107,66.5154,82.3848,179.7644
-178.0173,-166.3359,-69.9112,-58.1059,-65.2116,88.4446,106.5105,-177.457
59.4982,-94.8615,-174.0246,-63.956,95.1329,-179.7073,153.1674,-83.7554
171.9234,53.9528,71.9075,-91.4012,179.9708,65.2448,123.3381,76.6358
-41.7372,-160.4885,-71.1483,-176.2709,177.6508,66.3423,-56.3784,-172.964
171.6936,52.849,71.408,-90.5466,-173.2812,-65.77,123.5245,76.491
70.2472,86.3049,-66.6102,-60.9519,-178.6177,65.9138,86.7627,84.8516
-61.8805,87.6201,90.5839,-176.6416,-65.2988,-176.5931,84.8776,85.0068
171.0714,53.6342,68.5183,-178.2841,-62.3584,94.2628,126.0352,76.2632
67.634,87.7723,-62.6909,-174.1559,65.7795,62.654,153.3238,-84.7166
59.2573,-95.6849,178.8169,173.4284,63.052,-92.0371,153.5989,-83.787
-86.4989,57.6503,66.9348,179.9031,-66.0188,-176.6284,80.9652,85.4919
136.9496,74.3313,-72.1487,-176.1443,64.3449,61.9616,68.0622,170.6253
59.2856,-95.3052,-179.4341,-175.7387,-62.921,92.287,153.4932,-83.7633
136.023,57.3883,73.2474,175.7543,177.0807,65.3878,65.6408,71.1883
64.6777,42.0406,177.7172,174.7263,62.5793,61.9794,-71.6179,169.3735
178.7785,-139.963,72.8656,99.6718,-64.8568,-67.3445,166.1827,-169.9403
-42.0799,-65.01,-176.3091,175.6232,62.6946,61.9333,-60.6581,-169.0722
-85.3253,58.5234,64.5221,59.042,58.4236,61.3283,72.418,173.5901
-60.4106,-58.8412,-173.0168,93.497,-64.2092,89.338,75.7812,172.934
64.397,42.3212,178.4929,-176.8554,-62.7102,-61.9525,-71.9129,169.0989
67.2247,63.4575,-98.1886,175.662,62.1907,-93.2216,82.3672,178.0585
-64.06,-66.1897,97.2569,179.1167,-95.9998,62.494,150.7133,-178.1565
135.3638,179.4181,62.8432,59.2202,59.0988,61.7035,66.9657,72.6617
61.8915,-99.7604,-175.6883,-64.0996,97.7774,71.2749,76.9758,172.2257
-41.5543,-65.4972,179.673,62.0336,62.1772,175.7476,-60.8831,-169.3752
141.1239,62.6581,177.99,72.5764,97.2454,-62.8052,67.8953,169.2301
-42.6402,-64.7984,-172.3945,-65.8614,-173.1835,-65.3438,-60.3654,-168.7044
-40.583,-176.5689,60.5344,58.6425,61.7821,176.0112,-60.1731,-171.4594
62.0749,-98.28,-176.176,-90.7061,66.3527,62.4946,77.0764,172.331
-64.3729,-65.8964,97.7887,66.7866,61.5277,61.3643,146.0522,-85.3504
-43.2611,-64.4833,-168.8916,-62.7622,-63.8271,-176.1965,-60.3663,-168.3093
62.2132,-99.3742,-178.5936,-73.5443,-99.2364,62.8796,77.4361,172.6476
92.7158,-59.927,-173.8862,-173.9743,-63.6939,91.6079,83.3731,83.9867
65.7887,178.0715,63.3331,174.8832,-177.5721,-65.627,-39.583,-75.2153
-41.6199,-65.3612,-179.7978,65.4634,173.0466,65.3376,-60.7737,-169.2931
65.8467,177.9853,60.1172,61.3201,175.237,179.7068,-39.6077,-75.5188
59.4843,-96.4647,178.4029,93.4174,-63.4804,-174.9649,153.7771,-83.6003
135.7411,-178.5696,-88.5682,179.3602,-95.5228,61.2367,67.1883,173.3383
171.4941,81.0202,-69.0178,107.1261,73.0596,68.8797,159.6879,-173.2479
-40.6573,-176.7352,60.1438,61.2775,172.4165,65.2911,-60.3438,-171.4773
176.9709,-93.9548,68.2523,61.1441,59.867,61.4605,-63.5538,-173.0152
-88.2256,54.0144,69.9264,69.7276,169.4346,64.9188,151.0461,-171.3197
62.2608,-101.8067,177.9912,90.7975,-65.5441,-62.5939,77.3522,172.8116
178.0306,-178.8309,62.3637,-91.6931,-97.151,62.9317,-65.8978,178.1781
-40.6161,-171.142,175.7717,63.0699,59.8246,61.6671,-58.2501,-171.9474
64.0178,-98.4762,175.8065,60.7909,59.388,61.6041,-62.5065,-171.1112
63.6469,80.2216,-68.688,105.4211,74.9189,-178.7296,160.1485,-172.4511
-41.7128,-161.1876,-72.4943,179.9615,66.5601,176.7633,-56.9317,-173.0558
140.5314,-87.1557,69.0479,65.8245,-179.5768,-65.2179,67.1961,170.0286
170.1215,52.902,74.2227,-91.1291,-65.9176,-64.0711,151.778,-86.7327
140.7106,-86.4562,70.509,65.5243,172.2622,65.786,67.1921,169.8737
66.0735,63.6145,-97.6154,-66.3715,-61.4353,-61.3771,87.433,85.3813
176.0813,-94.0741,66.8933,-92.6793,-179.8851,178.365,-62.9581,-172.2957
137.2966,62.326,179.5287,-62.1808,-57.6243,-61.1999,65.3221,71.4821
96.9747,-62.6966,-172.6529,-90.1027,65.9661,62.1783,159.252,-171.992
66.9032,-176.4656,-175.2791,-65.0104,-172.9605,-65.3262,-40.2555,-75.8918
62.5785,-98.2621,178.4275,178.2877,-94.7491,62.4922,86.463,85.9867
-74.5002,70.4374,164.6859,-63.6786,-55.2398,-60.8106,84.2698,85.4073
63.3364,43.3181,-174.1157,-63.3502,-62.5552,-175.7662,-71.1447,167.9432
70.8693,-138.4196,75.2869,73.7075,-176.9387,-64.779,170.2118,-71.8988
178.5871,-66.7718,103.2844,68.6909,63.2815,61.9156,-64.9423,179.9589
136.2297,57.1395,74.1654,179.457,-66.548,-176.6932,65.5806,71.078
-40.5873,-173.4922,70.0729,-178.5439,-62.9275,-61.8399,-58.6811,-171.6247
173.8329,-77.1152,-76.2769,-96.8744,65.8616,-86.99,152.3516,179.1769
88.4294,-62.9813,96.4525,72.4556,-179.5409,-179.2881,84.7057,84.0437
93.843,-63.6318,-170.3243,-64.2261,92.42,179.4377,149.5578,-85.7063
177.5577,-66.2913,-169.6276,-64.9429,-172.933,-65.2424,-90.6817,75.5524
-41.5961,-65.4822,-179.5959,66.2621,179.5781,-66.0231,-60.8813,-169.3025
-83.4326,62.1722,170.2269,-65.7398,-59.0002,-61.2398,143.1125,-84.6636
68.2972,87.003,-65.5344,-61.5325,-178.9737,65.8238,152.5094,-84.9199
-70.485,-100.5459,68.1673,-88.8048,-173.2206,-66.2252,69.6811,170.6372
170.68,50.7014,69.3024,97.9697,-63.7617,-177.0671,120.9162,76.4019
179.3462,-62.9734,-66.0268,91.6674,67.335,64.5929,122.9538,76.6511
64.1273,42.2363,-177.8364,-67.7566,-173.4576,-65.527,-71.7217,168.8916
66.0206,178.2392,64.157,177.7843,-67.6417,-177.021,-39.7276,-75.7011
176.3581,-76.7035,-100.3202,64.8372,66.5818,64.2018,-65.9481,-177.8172
-40.51,-176.5667,60.7582,61.5066,178.1285,-66.3371,-60.1536,-171.6334
93.9888,-65.3569,-169.0258,-61.3134,-59.668,-61.7058,-66.1286,172.3019
67.1344,-178.1009,68.8472,62.336,64.2144,-91.0418,109.9949,-75.6968
-42.972,-62.7705,-60.8271,-60.6306,-175.1315,-179.821,-60.3747,-168.3558
74.3441,-164.709,-73.4413,-177.5136,-95.645,62.1833,-60.4037,177.2736
94.5604,-62.6081,-168.9367,-61.8601,-67.2349,88.7204,158.9097,-172.1647
172.1153,40.1609,172.677,61.1796,59.417,61.5754,-72.8394,172.3036
65.1451,41.8619,173.1073,64.839,172.7179,65.2706,-71.5995,169.8605
62.8549,-98.0601,-174.8865,-63.6395,95.9746,-179.4288,86.5293,85.8573
170.8905,41.1932,-174.2372,-63.6004,-60.1801,-61.4452,-72.3489,170.9737
62.6037,-98.2087,-179.8793,-175.761,-63.2843,92.215,86.3948,85.8604
-57.9981,-62.6746,-96.4191,64.971,63.141,62.5569,86.1481,85.8971
-42.7701,-62.7278,-64.0967,-174.6212,-176.7599,-65.1961,-60.0573,-168.5617
89.8495,-66.2972,98.1911,73.2014,-175.9875,-64.531,153.9695,-175.7206
-179.2711,-59.9578,-61.1027,-67.3066,-96.9881,62.9282,121.5353,76.9764
66.2144,179.5638,69.8778,64.8783,-100.1317,-70.7572,110.9053,-75.7857
134.9958,-175.1329,-80.673,-60.9749,105.2104,-176.6152,68.2169,172.0943
88.9067,-62.2014,95.1198,-176.0331,-64.4923,-176.389,84.4889,84.0195
64.2807,42.1352,-178.6315,-69.0955,179.5601,65.6645,-71.6872,168.9368
-42.7999,-62.7992,-64.282,-171.2496,-65.8266,-176.6506,-60.0491,-168.5243
174.4243,64.0198,-95.2991,-92.8303,63.4541,177.2528,126.4004,75.986
69.3558,177.0707,59.2717,59.6311,66.5914,-88.1595,-62.5701,-178.387
66.434,-176.1342,176.2074,66.5964,173.155,65.4997,-39.519,-75.1934
-42.7751,-62.7354,-64.6757,-175.0818,177.0784,65.6145,-60.0893,-168.5591
178.1131,-63.8543,-58.9035,-59.6506,-175.1519,-179.7705,-90.3541,75.0742
90.4856,-66.4069,98.353,70.3811,68.1352,177.2639,154.1909,-175.5015
68.8303,-161.9586,-72.0074,-178.2748,179.5296,179.784,-38.2932,-73.6539
176.7908,-77.9807,-65.6261,-59.68,96.2069,70.8822,-66.3274,-177.3713
-58.7481,-60.7241,-173.1037,-175.2864,-62.4335,-61.8921,-94.0451,173.4606
169.932,51.3743,66.4772,63.8233,63.9388,-92.4328,149.8063,-85.8244
-178.5021,-172.2847,71.1753,63.7632,-100.8293,-71.132,100.8132,92.9132
67.2561,64.1576,-97.9235,-91.071,63.419,177.0331,149.9461,-85.8389
